,subcategory_id,subcategory_name,category_id,category_name,source,visits
1421,7b699955f4,Лаки,394f20d8fa,Строительство и ремонт,organic,399
1422,62f6c5853e,Счетчики воды,394f20d8fa,Строительство и ремонт,direct,238
1423,62f6c5853e,Счетчики воды,394f20d8fa,Строительство и ремонт,organic,398
1424,5be975d38a,Щиты и шкафы,394f20d8fa,Строительство и ремонт,direct,238
1425,5be975d38a,Щиты и шкафы,394f20d8fa,Строительство и ремонт,organic,398
1426,c172a6d63a,"Сиденья, подставки, горки",7dbac4c1a3,Детские товары,direct,237
1427,c172a6d63a,"Сиденья, подставки, горки",7dbac4c1a3,Детские товары,organic,394
1428,75daccce8a,Парты и столы,dafb4d11f4,Товары для дома,direct,237
1429,75daccce8a,Парты и столы,dafb4d11f4,Товары для дома,organic,392
1430,f3cb2b5c2f,Палки,ae99947659,Спорт и отдых,direct,237
1431,f3cb2b5c2f,Палки,ae99947659,Спорт и отдых,organic,391
1432,09010c6cab,Карты оплаты,09f279a643,Электроника,direct,236
1433,09010c6cab,Карты оплаты,09f279a643,Электроника,organic,384
1434,87016b96f4,Топливная система,65922fa39c,Авто,direct,236
1435,87016b96f4,Топливная система,65922fa39c,Авто,organic,384
1436,62f7e37522,"Дипломы, медали, значки",dafb4d11f4,Товары для дома,direct,236
1437,62f7e37522,"Дипломы, медали, значки",dafb4d11f4,Товары для дома,organic,381
1438,a868036d8c,Пневмопистолеты,394f20d8fa,Строительство и ремонт,direct,236
1439,a868036d8c,Пневмопистолеты,394f20d8fa,Строительство и ремонт,organic,380
1440,66582abcb9,Отбойные молотки,394f20d8fa,Строительство и ремонт,direct,236
1441,66582abcb9,Отбойные молотки,394f20d8fa,Строительство и ремонт,organic,380
1442,5f3a62ae3f,Пальто,6074ad29ac,"Одежда, обувь и аксессуары",direct,236
1443,5f3a62ae3f,Пальто,6074ad29ac,"Одежда, обувь и аксессуары",organic,380
1444,010c782fc2,Затирки,394f20d8fa,Строительство и ремонт,direct,236
1445,010c782fc2,Затирки,394f20d8fa,Строительство и ремонт,organic,379
1446,66c4430854,Скутеры,65922fa39c,Авто,direct,235
1447,66c4430854,Скутеры,65922fa39c,Авто,organic,378
1448,e6eb8e384e,Палки,ae99947659,Спорт и отдых,direct,234
1449,e6eb8e384e,Палки,ae99947659,Спорт и отдых,organic,377
1450,8580cffac4,Подставки и столы,3509869a61,Компьютерная техника,direct,234
1451,8580cffac4,Подставки и столы,3509869a61,Компьютерная техника,organic,377
1452,04ba446ace,Приманки и мормышки,ae99947659,Спорт и отдых,direct,234
1453,04ba446ace,Приманки и мормышки,ae99947659,Спорт и отдых,organic,375
1454,694ad14342,Грелки,10a493e03b,Товары для здоровья,direct,232
1455,694ad14342,Грелки,10a493e03b,Товары для здоровья,organic,374
1456,ae3171b078,Светодиодные ленты,dafb4d11f4,Товары для дома,direct,231
1457,ae3171b078,Светодиодные ленты,dafb4d11f4,Товары для дома,organic,373
1458,6d7494d6d8,Брелоки и ключницы,6074ad29ac,"Одежда, обувь и аксессуары",direct,231
1459,6d7494d6d8,Брелоки и ключницы,6074ad29ac,"Одежда, обувь и аксессуары",organic,370
1460,bd66426dae,Лейки для душа,394f20d8fa,Строительство и ремонт,direct,230
1461,bd66426dae,Лейки для душа,394f20d8fa,Строительство и ремонт,organic,368
1462,623fbb76b9,Лопаты,bfd01f6342,"Дача, сад и огород",direct,230
1463,623fbb76b9,Лопаты,bfd01f6342,"Дача, сад и огород",organic,366
1464,2e6c5c67f6,Ботинки,6074ad29ac,"Одежда, обувь и аксессуары",direct,229
1465,2e6c5c67f6,Ботинки,6074ad29ac,"Одежда, обувь и аксессуары",organic,364
1466,0151b6ca82,Автоматические выключатели,394f20d8fa,Строительство и ремонт,direct,229
1467,0151b6ca82,Автоматические выключатели,394f20d8fa,Строительство и ремонт,organic,359
1468,21a6c0ae70,Куртки и пуховики,6074ad29ac,"Одежда, обувь и аксессуары",direct,229
1469,21a6c0ae70,Куртки и пуховики,6074ad29ac,"Одежда, обувь и аксессуары",organic,358
1470,c946de1928,Наматрасники и чехлы для матрасов,dafb4d11f4,Товары для дома,direct,227
1471,c946de1928,Наматрасники и чехлы для матрасов,dafb4d11f4,Товары для дома,organic,357
1472,3ca8d05be2,"Соки, нектары, морсы",d9cd63e557,Продукты,direct,227
1473,3ca8d05be2,"Соки, нектары, морсы",d9cd63e557,Продукты,organic,356
1474,e5ec93b22f,Ковры и ковровые дорожки,dafb4d11f4,Товары для дома,direct,227
1475,e5ec93b22f,Ковры и ковровые дорожки,dafb4d11f4,Товары для дома,organic,355
1476,6647de1e03,Сухие шампуни,655ccc3c49,Товары для красоты,direct,226
1477,6647de1e03,Сухие шампуни,655ccc3c49,Товары для красоты,organic,354
1478,83ab524d00,Брюки,6074ad29ac,"Одежда, обувь и аксессуары",direct,225
1479,83ab524d00,Брюки,6074ad29ac,"Одежда, обувь и аксессуары",organic,353
1480,3f4a0bcc73,Магниты,394f20d8fa,Строительство и ремонт,direct,225
1481,3f4a0bcc73,Магниты,394f20d8fa,Строительство и ремонт,organic,350
1482,63ce180059,"Транспортировка, переноски",22f134317d,Товары для животных,direct,224
1483,63ce180059,"Транспортировка, переноски",22f134317d,Товары для животных,organic,346
1484,29344d8c3f,"Солонки, перечницы и емкости для специй",dafb4d11f4,Товары для дома,direct,223
1485,29344d8c3f,"Солонки, перечницы и емкости для специй",dafb4d11f4,Товары для дома,organic,345
1486,9dd9d6c0bc,Юлы,7dbac4c1a3,Детские товары,direct,222
1487,9dd9d6c0bc,Юлы,7dbac4c1a3,Детские товары,organic,343
1488,a3880d29ee,Поликарбонат,394f20d8fa,Строительство и ремонт,direct,222
1489,a3880d29ee,Поликарбонат,394f20d8fa,Строительство и ремонт,organic,342
1490,2692d4829f,Дезодоранты,655ccc3c49,Товары для красоты,direct,222
1491,2692d4829f,Дезодоранты,655ccc3c49,Товары для красоты,organic,336
1492,47514ad80a,Плинтусы и пороги,394f20d8fa,Строительство и ремонт,direct,221
1493,47514ad80a,Плинтусы и пороги,394f20d8fa,Строительство и ремонт,organic,333
1494,20d0cf6f9c,Оборудование для профессионалов,09f279a643,Электроника,direct,220
1495,20d0cf6f9c,Оборудование для профессионалов,09f279a643,Электроника,organic,332
1496,ece01c1a88,Чехлы-аккумуляторы,09f279a643,Электроника,direct,219
1497,ece01c1a88,Чехлы-аккумуляторы,09f279a643,Электроника,organic,331
1498,78137cea17,Прокладки и тампоны,655ccc3c49,Товары для красоты,direct,219
1499,78137cea17,Прокладки и тампоны,655ccc3c49,Товары для красоты,organic,331
1500,27226a79a6,Мотоциклы,65922fa39c,Авто,direct,219
1501,27226a79a6,Мотоциклы,65922fa39c,Авто,organic,330
1502,6e5ec42752,Аксессуары,dafb4d11f4,Товары для дома,direct,219
1503,6e5ec42752,Аксессуары,dafb4d11f4,Товары для дома,organic,329
1504,c9a55bfbd0,Музыка,4f25bc6081,Досуг и развлечения,direct,217
1505,c9a55bfbd0,Музыка,4f25bc6081,Досуг и развлечения,organic,328
1506,a4eef6c74d,Аксессуары для мультиварок,5a0d8ac946,Бытовая техника,direct,216
1507,a4eef6c74d,Аксессуары для мультиварок,5a0d8ac946,Бытовая техника,organic,326
1508,8df6693b2e,Кухонная навеска,dafb4d11f4,Товары для дома,direct,216
1509,8df6693b2e,Кухонная навеска,dafb4d11f4,Товары для дома,organic,326
1510,6025cdda24,Аксессуары для готовки,dafb4d11f4,Товары для дома,direct,216
1511,6025cdda24,Аксессуары для готовки,dafb4d11f4,Товары для дома,organic,326
1512,00d07f5c44,Видеокурсы,4f25bc6081,Досуг и развлечения,direct,216
1513,00d07f5c44,Видеокурсы,4f25bc6081,Досуг и развлечения,organic,326
1514,dcb10337c4,Кассовые аппараты,00c81185f4,Оборудование,direct,215
1515,dcb10337c4,Кассовые аппараты,00c81185f4,Оборудование,organic,325
1516,03d06850a7,Дифференциальные автоматы,394f20d8fa,Строительство и ремонт,direct,214
1517,03d06850a7,Дифференциальные автоматы,394f20d8fa,Строительство и ремонт,organic,324
1518,7f95c6d66f,Гели и лосьоны,655ccc3c49,Товары для красоты,direct,214
1519,7f95c6d66f,Гели и лосьоны,655ccc3c49,Товары для красоты,organic,324
1520,bae52853bc,Детские микроскопы и телескопы,7dbac4c1a3,Детские товары,direct,214
1521,bae52853bc,Детские микроскопы и телескопы,7dbac4c1a3,Детские товары,organic,323
1522,64a720a6b3,Пневмогайковерты,394f20d8fa,Строительство и ремонт,direct,213
1523,64a720a6b3,Пневмогайковерты,394f20d8fa,Строительство и ремонт,organic,322
1524,bbea44b0e3,Косметика и духи,655ccc3c49,Товары для красоты,direct,213
1525,bbea44b0e3,Косметика и духи,655ccc3c49,Товары для красоты,organic,318
1526,b004799276,Снегоходы,65922fa39c,Авто,direct,212
1527,b004799276,Снегоходы,65922fa39c,Авто,organic,318
1528,0f1ac5ce5d,Стяжки и наливные полы,394f20d8fa,Строительство и ремонт,direct,211
1529,0f1ac5ce5d,Стяжки и наливные полы,394f20d8fa,Строительство и ремонт,organic,315
1530,809fba3c84,Мороженицы,5a0d8ac946,Бытовая техника,direct,211
1531,809fba3c84,Мороженицы,5a0d8ac946,Бытовая техника,organic,314
1532,dc58a25c94,Погремушки и прорезыватели,7dbac4c1a3,Детские товары,direct,211
1533,dc58a25c94,Погремушки и прорезыватели,7dbac4c1a3,Детские товары,organic,313
1534,e4df31b9b1,Скамейки,bfd01f6342,"Дача, сад и огород",direct,211
1535,e4df31b9b1,Скамейки,bfd01f6342,"Дача, сад и огород",organic,311
1536,94ab4bb233,Туалетная бумага и полотенца,655ccc3c49,Товары для красоты,direct,209
1537,94ab4bb233,Туалетная бумага и полотенца,655ccc3c49,Товары для красоты,organic,311
1538,5c048a37f1,Книги для родителей,7dbac4c1a3,Детские товары,direct,209
1539,5c048a37f1,Книги для родителей,7dbac4c1a3,Детские товары,organic,309
1540,906d2cc28d,Витамины и минералы,10a493e03b,Товары для здоровья,direct,209
1541,906d2cc28d,Витамины и минералы,10a493e03b,Товары для здоровья,organic,309
1542,8964c69b8f,Спортивные игры и игрушки,7dbac4c1a3,Детские товары,direct,209
1543,8964c69b8f,Спортивные игры и игрушки,7dbac4c1a3,Детские товары,organic,302
1544,b16000fda9,Гидромассажеры,10a493e03b,Товары для здоровья,direct,208
1545,b16000fda9,Гидромассажеры,10a493e03b,Товары для здоровья,organic,300
1546,02a5f16370,Растворы для контактных линз,10a493e03b,Товары для здоровья,direct,208
1547,02a5f16370,Растворы для контактных линз,10a493e03b,Товары для здоровья,organic,299
1548,96c6325306,Лечение и укрепление,655ccc3c49,Товары для красоты,direct,208
1549,96c6325306,Лечение и укрепление,655ccc3c49,Товары для красоты,organic,298
1550,ce0781cc14,Комбинезоны,6074ad29ac,"Одежда, обувь и аксессуары",direct,206
1551,ce0781cc14,Комбинезоны,6074ad29ac,"Одежда, обувь и аксессуары",organic,296
1552,c87f489c66,Оборудование для салонов красоты,00c81185f4,Оборудование,direct,206
1553,c87f489c66,Оборудование для салонов красоты,00c81185f4,Оборудование,organic,294
1554,c83bb23285,Камеры заднего вида,65922fa39c,Авто,direct,206
1555,c83bb23285,Камеры заднего вида,65922fa39c,Авто,organic,294
1556,8ce65ea74d,Багажные боксы,65922fa39c,Авто,direct,205
1557,8ce65ea74d,Багажные боксы,65922fa39c,Авто,organic,292
1558,f3222ff3e7,Коврики,ae99947659,Спорт и отдых,direct,205
1559,f3222ff3e7,Коврики,ae99947659,Спорт и отдых,organic,292
1560,5f543d1288,Леска и шнуры,ae99947659,Спорт и отдых,direct,205
1561,5f543d1288,Леска и шнуры,ae99947659,Спорт и отдых,organic,290
1562,7dc392274e,Эспандеры и кистевые тренажеры,ae99947659,Спорт и отдых,direct,205
1563,7dc392274e,Эспандеры и кистевые тренажеры,ae99947659,Спорт и отдых,organic,288
1564,b0b15d6b6c,Автомобильные холодильники,65922fa39c,Авто,direct,204
1565,b0b15d6b6c,Автомобильные холодильники,65922fa39c,Авто,organic,285
1566,fdcc3f34e2,Профнастил,394f20d8fa,Строительство и ремонт,direct,203
1567,fdcc3f34e2,Профнастил,394f20d8fa,Строительство и ремонт,organic,282
1568,ee34786b24,Ботильоны,6074ad29ac,"Одежда, обувь и аксессуары",direct,203
1569,ee34786b24,Ботильоны,6074ad29ac,"Одежда, обувь и аксессуары",organic,281
1570,b0796bb4aa,Разделочные доски,dafb4d11f4,Товары для дома,direct,202
1571,b0796bb4aa,Разделочные доски,dafb4d11f4,Товары для дома,organic,280
1572,937606d4c3,Укулеле,4f25bc6081,Досуг и развлечения,direct,202
1573,937606d4c3,Укулеле,4f25bc6081,Досуг и развлечения,organic,279
1574,4b44bbb02d,Блески и тинты,655ccc3c49,Товары для красоты,direct,201
1575,4b44bbb02d,Блески и тинты,655ccc3c49,Товары для красоты,organic,277
1576,d87c73d473,Фурнитура для мебели,dafb4d11f4,Товары для дома,direct,198
1577,d87c73d473,Фурнитура для мебели,dafb4d11f4,Товары для дома,organic,277
1578,0f0684a37f,Песочницы,7dbac4c1a3,Детские товары,direct,197
1579,0f0684a37f,Песочницы,7dbac4c1a3,Детские товары,organic,276
1580,650886447e,Паркетная доска,394f20d8fa,Строительство и ремонт,direct,197
1581,650886447e,Паркетная доска,394f20d8fa,Строительство и ремонт,organic,275
1582,1313be81c2,Тарелки,dafb4d11f4,Товары для дома,direct,197
1583,1313be81c2,Тарелки,dafb4d11f4,Товары для дома,organic,275
1584,ec5d76e94c,Ботинки,ae99947659,Спорт и отдых,direct,195
1585,ec5d76e94c,Ботинки,ae99947659,Спорт и отдых,organic,272
1586,ab2d2babd4,Ткани,dafb4d11f4,Товары для дома,direct,194
1587,ab2d2babd4,Ткани,dafb4d11f4,Товары для дома,organic,271
1588,d12867c143,Качели,bfd01f6342,"Дача, сад и огород",direct,194
1589,d12867c143,Качели,bfd01f6342,"Дача, сад и огород",organic,270
1590,de84bc6e00,Гостиные,dafb4d11f4,Товары для дома,direct,194
1591,de84bc6e00,Гостиные,dafb4d11f4,Товары для дома,organic,268
1592,91807b3f91,Обложки для документов,6074ad29ac,"Одежда, обувь и аксессуары",direct,194
1593,91807b3f91,Обложки для документов,6074ad29ac,"Одежда, обувь и аксессуары",organic,265
1594,0546b22ce8,Окна,394f20d8fa,Строительство и ремонт,direct,193
1595,0546b22ce8,Окна,394f20d8fa,Строительство и ремонт,organic,265
1596,0e9de623d8,Микшерные пульты,4f25bc6081,Досуг и развлечения,direct,193
1597,0e9de623d8,Микшерные пульты,4f25bc6081,Досуг и развлечения,organic,261
1598,61acdcf286,Лестницы,394f20d8fa,Строительство и ремонт,direct,193
1599,61acdcf286,Лестницы,394f20d8fa,Строительство и ремонт,organic,261
1600,2635e5638a,Стерилизаторы,7dbac4c1a3,Детские товары,direct,192
1601,2635e5638a,Стерилизаторы,7dbac4c1a3,Детские товары,organic,259
1602,2ee17f2ea9,Пильные диски,394f20d8fa,Строительство и ремонт,direct,191
1603,2ee17f2ea9,Пильные диски,394f20d8fa,Строительство и ремонт,organic,255
1604,1bd4b4a1db,Плитка ПВХ,394f20d8fa,Строительство и ремонт,direct,190
1605,1bd4b4a1db,Плитка ПВХ,394f20d8fa,Строительство и ремонт,organic,255
1606,c710b79838,"Кронштейны, держатели и подставки",3509869a61,Компьютерная техника,direct,190
1607,c710b79838,"Кронштейны, держатели и подставки",3509869a61,Компьютерная техника,organic,254
1608,5570783d4d,Плоскошлифовальные машины,394f20d8fa,Строительство и ремонт,direct,190
1609,5570783d4d,Плоскошлифовальные машины,394f20d8fa,Строительство и ремонт,organic,254
1610,d4d0b85028,Система выпуска,65922fa39c,Авто,direct,189
1611,d4d0b85028,Система выпуска,65922fa39c,Авто,organic,254
1612,01d3d5893d,Мусорные ведра и баки,dafb4d11f4,Товары для дома,direct,189
1613,01d3d5893d,Мусорные ведра и баки,dafb4d11f4,Товары для дома,organic,248
1614,dcae7aa529,Диски отрезные,394f20d8fa,Строительство и ремонт,direct,189
1615,dcae7aa529,Диски отрезные,394f20d8fa,Строительство и ремонт,organic,242
1616,0fff4b8a68,Резиновые сапоги,6074ad29ac,"Одежда, обувь и аксессуары",direct,188
1617,0fff4b8a68,Резиновые сапоги,6074ad29ac,"Одежда, обувь и аксессуары",organic,239
1618,bc471b48d0,Покрышки и камеры,ae99947659,Спорт и отдых,direct,188
1619,bc471b48d0,Покрышки и камеры,ae99947659,Спорт и отдых,organic,238
1620,69ff9c2e21,Аккумуляторы и зарядные устройства,09f279a643,Электроника,direct,187
1621,69ff9c2e21,Аккумуляторы и зарядные устройства,09f279a643,Электроника,organic,237
1622,22f1d2b2ad,Аксессуары,09f279a643,Электроника,direct,187
1623,22f1d2b2ad,Аксессуары,09f279a643,Электроника,organic,235
1624,6defe3e494,Сейфы,00c81185f4,Оборудование,direct,187
1625,6defe3e494,Сейфы,00c81185f4,Оборудование,organic,233
1626,16452ac32a,Пуховики,6074ad29ac,"Одежда, обувь и аксессуары",direct,187
1627,16452ac32a,Пуховики,6074ad29ac,"Одежда, обувь и аксессуары",organic,229
1628,c65f5bd9ff,Дефлекторы,65922fa39c,Авто,direct,186
1629,c65f5bd9ff,Дефлекторы,65922fa39c,Авто,organic,227
1630,cc59a98de2,Чипсы,d9cd63e557,Продукты,direct,185
1631,cc59a98de2,Чипсы,d9cd63e557,Продукты,organic,224
1632,d9d6183917,Шоколадные конфеты,d9cd63e557,Продукты,direct,184
1633,d9d6183917,Шоколадные конфеты,d9cd63e557,Продукты,organic,224
1634,1bf1c887fb,Скамьи и стойки,ae99947659,Спорт и отдых,direct,183
1635,1bf1c887fb,Скамьи и стойки,ae99947659,Спорт и отдых,organic,223
1636,ae3d4dad9c,Стеллажи,dafb4d11f4,Товары для дома,direct,183
1637,ae3d4dad9c,Стеллажи,dafb4d11f4,Товары для дома,organic,222
1638,4f477d3471,Подарочные наборы,4f25bc6081,Досуг и развлечения,direct,182
1639,4f477d3471,Подарочные наборы,4f25bc6081,Досуг и развлечения,organic,220
1640,7f2613c630,"Лежаки, домики, спальные места",22f134317d,Товары для животных,direct,181
1641,7f2613c630,"Лежаки, домики, спальные места",22f134317d,Товары для животных,organic,217
1642,0bd5bc07ad,Воздуходувки и садовые пылесосы,bfd01f6342,"Дача, сад и огород",direct,181
1643,0bd5bc07ad,Воздуходувки и садовые пылесосы,bfd01f6342,"Дача, сад и огород",organic,217
1644,ea337b5c5f,"Корзины, коробки и контейнеры",dafb4d11f4,Товары для дома,direct,181
1645,ea337b5c5f,"Корзины, коробки и контейнеры",dafb4d11f4,Товары для дома,organic,217
1646,54161ef33d,Пеленальные столики и доски,7dbac4c1a3,Детские товары,direct,180
1647,54161ef33d,Пеленальные столики и доски,7dbac4c1a3,Детские товары,organic,216
1648,955ada2f71,Устройства громкой связи,65922fa39c,Авто,direct,179
1649,955ada2f71,Устройства громкой связи,65922fa39c,Авто,organic,214
1650,052c4b41ea,Лак для ногтей,655ccc3c49,Товары для красоты,direct,177
1651,052c4b41ea,Лак для ногтей,655ccc3c49,Товары для красоты,organic,214
1652,0cbf928cb8,Потолки,394f20d8fa,Строительство и ремонт,direct,177
1653,0cbf928cb8,Потолки,394f20d8fa,Строительство и ремонт,organic,214
1654,faffe533a9,Футболки и майки,6074ad29ac,"Одежда, обувь и аксессуары",direct,177
1655,faffe533a9,Футболки и майки,6074ad29ac,"Одежда, обувь и аксессуары",organic,214
1656,c2b30a4a6c,Док-станции,09f279a643,Электроника,direct,177
1657,c2b30a4a6c,Док-станции,09f279a643,Электроника,organic,214
1658,7436a969bb,Хайлайтеры и скульптурирующие средства,655ccc3c49,Товары для красоты,direct,176
1659,7436a969bb,Хайлайтеры и скульптурирующие средства,655ccc3c49,Товары для красоты,organic,213
1660,1b09851bee,Для мытья посуды,dafb4d11f4,Товары для дома,direct,175
1661,1b09851bee,Для мытья посуды,dafb4d11f4,Товары для дома,organic,213
1662,ce7ac768c2,Учебные пособия,7dbac4c1a3,Детские товары,direct,174
1663,ce7ac768c2,Учебные пособия,7dbac4c1a3,Детские товары,organic,212
1664,1178979dff,"Казаны, тажины",dafb4d11f4,Товары для дома,direct,173
1665,1178979dff,"Казаны, тажины",dafb4d11f4,Товары для дома,organic,209
1666,20f5b36106,GPS-трекеры,09f279a643,Электроника,direct,172
1667,20f5b36106,GPS-трекеры,09f279a643,Электроника,organic,208
1668,4507c5d85d,Шторы и карнизы,dafb4d11f4,Товары для дома,direct,172
1669,4507c5d85d,Шторы и карнизы,dafb4d11f4,Товары для дома,organic,207
1670,c2f373630a,Аксессуары для рассады,bfd01f6342,"Дача, сад и огород",direct,170
1671,c2f373630a,Аксессуары для рассады,bfd01f6342,"Дача, сад и огород",organic,206
1672,faab603186,Приспособления,10a493e03b,Товары для здоровья,direct,168
1673,faab603186,Приспособления,10a493e03b,Товары для здоровья,organic,205
1674,d88dbfc2d2,Сумки-холодильники,ae99947659,Спорт и отдых,direct,168
1675,d88dbfc2d2,Сумки-холодильники,ae99947659,Спорт и отдых,organic,204
1676,fc989abe90,Аппликации,7dbac4c1a3,Детские товары,direct,167
1677,fc989abe90,Аппликации,7dbac4c1a3,Детские товары,organic,203
1678,a3e3f657fb,Брюки,6074ad29ac,"Одежда, обувь и аксессуары",direct,166
1679,a3e3f657fb,Брюки,6074ad29ac,"Одежда, обувь и аксессуары",organic,197
1680,b1db0c6508,Словари и переводчики,09f279a643,Электроника,direct,165
1681,b1db0c6508,Словари и переводчики,09f279a643,Электроника,organic,197
1682,46386d0bc8,Клетки и вольеры,22f134317d,Товары для животных,direct,164
1683,46386d0bc8,Клетки и вольеры,22f134317d,Товары для животных,organic,196
1684,a4ef2043b5,"Защита картера, двигателя, КПП",65922fa39c,Авто,direct,162
1685,a4ef2043b5,"Защита картера, двигателя, КПП",65922fa39c,Авто,organic,196
1686,8981583fd2,Полотенца,dafb4d11f4,Товары для дома,direct,161
1687,8981583fd2,Полотенца,dafb4d11f4,Товары для дома,organic,195
1688,a25786495e,Учебники для школы,4f25bc6081,Досуг и развлечения,direct,160
1689,a25786495e,Учебники для школы,4f25bc6081,Досуг и развлечения,organic,193
1690,f8d791ec8a,Загар и защита от солнца,655ccc3c49,Товары для красоты,direct,160
1691,f8d791ec8a,Загар и защита от солнца,655ccc3c49,Товары для красоты,organic,191
1692,6c287bdabc,Встраиваемые винные шкафы,5a0d8ac946,Бытовая техника,direct,159
1693,6c287bdabc,Встраиваемые винные шкафы,5a0d8ac946,Бытовая техника,organic,188
1694,1974c05db0,Поильники,7dbac4c1a3,Детские товары,direct,159
1695,1974c05db0,Поильники,7dbac4c1a3,Детские товары,organic,185
1696,c1dc8fb6e7,Интимные смазки,655ccc3c49,Товары для красоты,direct,159
1697,c1dc8fb6e7,Интимные смазки,655ccc3c49,Товары для красоты,organic,184
1698,eee03c2c21,Подвески,7dbac4c1a3,Детские товары,direct,157
1699,eee03c2c21,Подвески,7dbac4c1a3,Детские товары,organic,182
1700,aa27e95f13,Ванночки,7dbac4c1a3,Детские товары,direct,157
1701,aa27e95f13,Ванночки,7dbac4c1a3,Детские товары,organic,181
1702,abf32b8347,"Ворота безопасности, перегородки",7dbac4c1a3,Детские товары,direct,157
1703,abf32b8347,"Ворота безопасности, перегородки",7dbac4c1a3,Детские товары,organic,181
1704,dd686f3d18,Кухонные уголки и обеденные группы,dafb4d11f4,Товары для дома,direct,156
1705,dd686f3d18,Кухонные уголки и обеденные группы,dafb4d11f4,Товары для дома,organic,181
1706,5f6da06a27,Прочее оборудование,00c81185f4,Оборудование,direct,156
1707,5f6da06a27,Прочее оборудование,00c81185f4,Оборудование,organic,181
1708,3326bacf83,Режущие плоттеры,3509869a61,Компьютерная техника,direct,155
1709,3326bacf83,Режущие плоттеры,3509869a61,Компьютерная техника,organic,179
1710,2b053819d1,Монтажные пилы,394f20d8fa,Строительство и ремонт,direct,155
1711,2b053819d1,Монтажные пилы,394f20d8fa,Строительство и ремонт,organic,179
1712,3cf93e33b9,Посуда и кухонные принадлежности,dafb4d11f4,Товары для дома,direct,154
1713,3cf93e33b9,Посуда и кухонные принадлежности,dafb4d11f4,Товары для дома,organic,178
1714,071c80e7cf,Аксессуары,4f25bc6081,Досуг и развлечения,direct,154
1715,071c80e7cf,Аксессуары,4f25bc6081,Досуг и развлечения,organic,176
1716,a7d401da0d,Термометры и таймеры,dafb4d11f4,Товары для дома,direct,153
1717,a7d401da0d,Термометры и таймеры,dafb4d11f4,Товары для дома,organic,175
1718,28239d478d,"Столбы, профильные трубы",394f20d8fa,Строительство и ремонт,direct,153
1719,28239d478d,"Столбы, профильные трубы",394f20d8fa,Строительство и ремонт,organic,175
1720,8b4b13ee52,Кукольный театр,7dbac4c1a3,Детские товары,direct,152
1721,8b4b13ee52,Кукольный театр,7dbac4c1a3,Детские товары,organic,175
1722,aa599f5a73,"Пеленки, клеенки",7dbac4c1a3,Детские товары,direct,152
1723,aa599f5a73,"Пеленки, клеенки",7dbac4c1a3,Детские товары,organic,173
1724,9be1c864c2,Двигатели,bfd01f6342,"Дача, сад и огород",direct,152
1725,9be1c864c2,Двигатели,bfd01f6342,"Дача, сад и огород",organic,172
1726,6ec18a39db,Снегокаты,7dbac4c1a3,Детские товары,direct,151
1727,6ec18a39db,Снегокаты,7dbac4c1a3,Детские товары,organic,172
1728,1179703681,Аксессуары для экшн-камер,09f279a643,Электроника,direct,151
1729,1179703681,Аксессуары для экшн-камер,09f279a643,Электроника,organic,171
1730,02b9711670,Готовые комплекты,394f20d8fa,Строительство и ремонт,direct,151
1731,02b9711670,Готовые комплекты,394f20d8fa,Строительство и ремонт,organic,167
1732,f847d6d6e8,Трусы,6074ad29ac,"Одежда, обувь и аксессуары",direct,151
1733,f847d6d6e8,Трусы,6074ad29ac,"Одежда, обувь и аксессуары",organic,165
1734,6668274a91,Измельчители пищевых отходов,5a0d8ac946,Бытовая техника,direct,150
1735,6668274a91,Измельчители пищевых отходов,5a0d8ac946,Бытовая техника,organic,164
1736,6617615e87,Косметика и чистящие средства,dafb4d11f4,Товары для дома,direct,150
1737,6617615e87,Косметика и чистящие средства,dafb4d11f4,Товары для дома,organic,163
1738,bca83457ec,Елки искусственные,dafb4d11f4,Товары для дома,direct,150
1739,bca83457ec,Елки искусственные,dafb4d11f4,Товары для дома,organic,160
1740,0be339c663,Ручки дверные,394f20d8fa,Строительство и ремонт,direct,149
1741,0be339c663,Ручки дверные,394f20d8fa,Строительство и ремонт,organic,158
1742,46a12d1b8d,Книжки-игрушки,7dbac4c1a3,Детские товары,direct,147
1743,46a12d1b8d,Книжки-игрушки,7dbac4c1a3,Детские товары,organic,157
1744,e0fcbb5c3c,Детские наборы инструментов,7dbac4c1a3,Детские товары,direct,146
1745,e0fcbb5c3c,Детские наборы инструментов,7dbac4c1a3,Детские товары,organic,154
1746,9d9b85f37a,Выжигание и выпиливание,7dbac4c1a3,Детские товары,direct,146
1747,9d9b85f37a,Выжигание и выпиливание,7dbac4c1a3,Детские товары,organic,153
1748,4ef3d7f1c3,Обувь для малышей,6074ad29ac,"Одежда, обувь и аксессуары",direct,145
1749,4ef3d7f1c3,Обувь для малышей,6074ad29ac,"Одежда, обувь и аксессуары",organic,153
1750,7f801dcfc7,Автомобильные инверторы,65922fa39c,Авто,direct,145
1751,7f801dcfc7,Автомобильные инверторы,65922fa39c,Авто,organic,150
1752,702e370e4e,Ботинки,ae99947659,Спорт и отдых,direct,145
1753,702e370e4e,Ботинки,ae99947659,Спорт и отдых,organic,148
1754,9bd8bcff58,Для бороды и усов,655ccc3c49,Товары для красоты,direct,144
1755,9bd8bcff58,Для бороды и усов,655ccc3c49,Товары для красоты,organic,146
1756,9f012533b5,Ветеринарные препараты,22f134317d,Товары для животных,direct,144
